"Initial.ID","ID","Class","Order","Family","Subfamily","Genus","Species","BT1","BT2","BT3","BT4","BT5","BT6","BT7","BT8","BT9","BT10","Location","Chromolaena_level","SN"
"43","Msp43","Arachnida","Araneae","Salticidae","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",915
"44","Msp44","Insecta","Coleoptera","Coccinellidae","Scymninae","Hyperaspidius ","nanelius",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",916
"45","Msp45","Insecta","Hymenoptera","Encyrtidae","Encyrtinae","Encyrtus ","aurantii",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",917
"46","Msp46","Arachnida","Araneae","Salticidae","Salticinae","Evarcha ","jucunda",1,0,0,0,0,0,0,1,0,0,"Ogua",">50%",918
"47","Msp47","Arachnida","Araneae","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",919
"48","Msp48","Insecta","Coleoptera","Curculionidae","Anthonominae","Anthonomus ","abdominalis",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",920
"49","Msp49","Insecta","Orthoptera","Pyrgomorphidae ","Pyrgomorphinae","Zonocerus ","variegatus",0,0,0,0,0,0,0,0,1,0,"Ogua",">50%",921
"50","Msp50","Insecta","Coleoptera","Chrysomelidae","Criocerinae","Oulema ","melanopus",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",922
"51","Msp51","Insecta","Coleoptera","Coccinellidae","Scymninae","Zilus ","horni",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",923
"52","Msp52","Insecta","Hemiptera","Nabidae","Nabinae","Hoplistoscelus ","pallescens",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",924
"53","Msp53","Insecta","Orthoptera","Pyrgomorphidae ","Pyrgomorphinae","Zonocerus ","elegans",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",925
"54","Msp54","Insecta","Hemiptera","Pentatomidae","Pentatominae ","Halyomorpha ","sp",1,0,0,0,0,0,0,0,0,0,"Ogua",">50%",926
"55","Msp55","Insecta","Hymenoptera","Formicidae","Formicinae","Camponotus ","aeneopilosus",0,1,0,0,0,0,0,0,0,0,"Ogua",">50%",927
"56","Msp56","Insecta","Hymenoptera","Formicidae","Formicinae","Paratrechina ","longicornis",0,0,1,0,0,0,0,0,0,0,"Ogua",">50%",928
"57","Msp57","Insecta","Hymenoptera","Formicidae","Formicinae","Camponotus ","sp",0,0,0,1,0,0,0,0,0,0,"Ogua",">50%",929
"58","Msp58","Insecta","Coleoptera","Curculionidae","Lixinae","Larinus ","sp",0,0,0,0,1,0,0,0,0,0,"Ogua",">50%",930
"59","Msp59","Insecta","Coleoptera","Coccinellidae","Scymninae","Thalassa ","montezumae",0,0,0,0,1,0,0,0,0,0,"Ogua",">50%",931
"60","Msp60","Insecta","Hemiptera","Membracidae","Unknown","Unknown","Unknown",0,0,0,0,0,1,0,0,0,0,"Ogua",">50%",932
"61","Msp61","Insecta","Hymenoptera","Formicidae","Myrmicinae","Pheidole ","rugaticeps",0,0,0,0,0,1,3,0,0,0,"Ogua",">50%",933
"62","Msp62","Arachnida","Araneae","Gnaphosidae","Gnaphosinae","Haplodrassus ","sp",0,0,0,0,0,1,0,0,0,0,"Ogua",">50%",934
"63","Msp63","Insecta","Hymenoptera","Formicidae","Myrmicinae","Crematogaster ","sp",0,0,0,0,0,1,0,0,0,0,"Ogua",">50%",935
"64","Msp64","Insecta","Coleoptera","Bruchidae"," Bruchinae","Acanthoscelides ","obtectus",0,0,0,0,0,1,0,0,0,0,"Ogua",">50%",936
"65","Msp65","Insecta","Blattodea","Blaberidae","Blaberinae","Blaptica ","sp",0,0,0,0,0,2,0,0,0,0,"Ogua",">50%",937
"66","Msp66","Arachnida","Araneae","Linyphiidae","Linyphiinae","Neriene ","sp",0,0,0,0,0,0,2,0,0,0,"Ogua",">50%",938
"67","Msp67","Insecta","Coleoptera","Cerambycidae","Lamiinae","Pterolophia ","melanura",0,0,0,0,0,0,1,0,0,0,"Ogua",">50%",939
"68","Msp68","Insecta","Coleoptera","Chrysomelidae","Criocerinae","Lema ","diversipes",0,0,0,0,0,0,0,0,0,1,"Ogua",">50%",940
"69","Msp69","Arachnida","Araneae","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,1,0,"Ogua",">50%",941
"70","Msp70","Arachnida","Araneae","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,1,0,"Ogua",">50%",942
"71","Msp71","Insecta","Hemiptera","Reduviidae","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,1,0,"Ogua",">50%",943
"72","Msp72","Arachnida","Araneae","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,1,0,"Ogua",">50%",944
"73","Msp73","Insecta","Coleoptera","Coccinellidae","Chilocorinae","Axion ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",945
"74","Msp74","Insecta","Dermaptera","Forficulidae","Forficulinae","Forficula ","auricularia",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",946
"75","Msp75","Insecta","Coleoptera","lycidae","Metriorrhynchinae","Porrostoma ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",947
"76","Msp76","Insecta","Coleoptera","Tenebrionidae","Tenebrioninae","Gonocephalum ","adpressiforme",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",948
"77","Msp77","Insecta","Coleoptera","Coccinellidae","Scymninae","Scymnus ","tenebrosus",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",949
"78","Msp78","Arachnida","Araneae","Linyphiidae","Linyphiinae","Agyneta ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",950
"79","Msp79","Insecta","Hemiptera","Piesmatidae","Piesmatinae","Parapiesma ","quadratum",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",951
"80","Msp80","Insecta","Hemiptera","Pentatomidae","Pentatominae","Cosmopepla"," binotata",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",952
"82","Msp82","Insecta","Orthoptera","Tettigoniidae","Tettigoniinae ","Tettigonia"," sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",953
"83","Msp83","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",954
"84","Msp84","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",955
"85","Msp85","Malacostraca","Isopoda","Armadillidiidae","Armadillidiinae ","Armadillidium ","nasatum",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",956
"86","Msp86","Insecta","Hymenoptera","Scelionidae","Teleasinae","Trimorus ","caraborum",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",957
"87","Msp87","Insecta","Coleoptera","Lampyridae","Lampyrinae.","Lampyris ","noctiluca",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",958
"88","Msp88","Insecta","Orthoptera","Tetrigidae","Cladonotinae","Tettilobus ","trishula",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",959
"89","Msp89","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",960
"90","Msp90","Insecta","Hemiptera","Rhapalidae","Serinethinae","Boisea ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",961
"91","Msp91","Insecta","Hemiptera","Geocoridae","Geocorinae","Geocoris ","uliginosus",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",962
"92","Msp92","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",963
"93","Msp93","Insecta","Orthoptera","Thericleidae","Thericleinae","Thericles ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",964
"94","Msp94","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",965
"95","Msp95","Insecta","Coleoptera","Tenebrionidae","Tenebrioninae","Dendarus ","coarcticollis",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",966
"96","Msp96","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",967
"97","Msp97","Insecta","Hymenoptera","Formicidae","Myrmicinae","Cardiocondyla ","obscurior",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",968
"99","Msp99","Insecta","Coleoptera","Endomychidae","Lycoperdininae","Indalmus ","strigalus",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",969
"100","Msp100","Insecta","Coleoptera","Chrysomelidae"," Chrysomelinae","Chrysolina ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",970
"101","Msp101","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",971
"102","Msp102","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",972
"103","Msp103","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",973
"104","Msp104","Insecta","Hemiptera","Membracidae","Smilinae","Anisostylus ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",974
"105","Msp105","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",975
"106","Msp106","Insecta","Hemiptera","Veliidae","Microveliinae","Microvelia","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",976
"107","Msp107","Insecta","Hemiptera","Lygaeidae","Lygaeinae","Lygaeus ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",977
"108","Msp108","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",978
"109","Msp109","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",979
"110","Msp110","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",980
"111","Msp111","Insecta","Coleoptera ","Chrysomelidae","Cassidinae","Charidotella ","sexpunctata",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",981
"112","Msp112","Arachnida","Araneae","Cprinnidae","Orthocentrinae","Myrmecolypus ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",982
"113","Msp113","Insecta","Hemiptera","Pentatomidae","Asopinae","Zicrona ","caerulea",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",983
"114","Msp114","Insecta","Coleoptera","carabidae","Harpalinae","Lebia ","chlorocephala",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",984
"115","Msp115","Arachnida","Araneae","Thericleidae","Theridiinae","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",985
"116","Msp116","Insecta","Coleoptera","carabidae","Harpalinae","lebia ","viridis",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",986
"117","Msp117","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",987
"118","Msp118","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",988
"119","Msp119","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",989
"120","Msp120","Arachnida","Araneae","Araneae","Araneinae","Larinioides ","cornutus",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",990
"121","Msp121","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",991
"122","Msp122","Insecta","Hemiptera","Lygaeidae","Oxycareninae","Oxycarenus ","lavaterae",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",992
"123","Msp123","Insecta","Hymenoptera","Encyrtidae","Encyrtinae","Tachinaephagus ","zealandicus",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",993
"124","Msp124","Insecta","Diptera","Ulidiidae","Ulidiinae","Euxesta ","annonae",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",994
"125","Msp125","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",995
"126","Msp126","Insecta","Coleoptera","Coccinellidae","Scymninae","Diomus ","pseudolaedatus",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",996
"127","Msp127","Insecta","Coleoptera","Lycidae","Lycinae","Calopteron","reticulatum",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",997
"128","Msp128","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",998
"129","Msp129","Insecta","Hymenoptera","Formicidae","Myrmicinae","Crematogaster ","mytans",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",999
"130","Msp130","Insecta","Hemiptera","Cicadellidae","Deltocephalinae","Penthimia ","nitida",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1000
"131","Msp131","Insecta","Diptera","Stratiomyidae","Hermetiinae","Hermetia ","illucens",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1001
"132","Msp132","Arachnida","Araneae","Salticidae","Salticinae","Mago ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1002
"133","Msp133","Arachnida","Araneae","Salticidae","Salticinae","Saitis ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1003
"134","Msp134","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1004
"135","Msp135","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1005
"136","Msp136","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1006
"137","Msp137","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1007
"138","Msp138","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1008
"139","Msp139","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1009
"140","Msp140","Arachnida","Araneae","Palpimanidae","Palpimaninae","Sarascelis ","chaper",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1010
"141","Msp141","Insecta","Hemiptera","Alydidae","Alydidae","Alydus ","calcaratus",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1011
"142","Msp142","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1012
"143","Msp143","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1013
"144","Msp144","Arachnida","Oribatida","Euzetidae","Euzetidae","Euzetes ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1014
"145","Msp145","Insecta","Hemiptera","Plataspidae","Plataspinae","Brachyplatys","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1015
"146","Msp146","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1016
"147","Msp147","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1017
"148","Msp148","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1018
"149","Msp149","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1019
"150","Msp150","Insecta","Coleoptera ","Staphylinidae","Paederinae","Rugilus ","orbiculalus",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1020
"151","Msp151","Insecta","Coleoptera","Curculionidae","Curculioninae","Neomastix ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1021
"152","Msp152","Insecta","Coleoptere","Scarabaeidae","Scarabaeinae","Copris ","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1022
"153","Msp153","Insecta","Hemiptera","Oxycarenidae","Oxycareninae","Oxycarenus ","hyalinipennis",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1023
"154","Msp154","Malacostraca","Isopoda","Armadillidiidae","Armadillidiinae","Armadillidium ","granulatum",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1024
"155","Msp155","Insecta","Hemiptera","Plataspidae","Plataspinae","Megacopta","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1025
"156","Msp156","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1026
"157","Msp157","insecta","Coleoptera","Coccinellidae","Coccinellinae","Cheilomenes","sulphurea",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1027
"158","Msp158","Insecta","Blattodea","Blattidae","Blattinae","Periplaneta","americana",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1028
"159","Msp159","Insecta","Coleoptera","Tenebrionidae","Alleculinae","Hymenalia","rufipes",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1029
"160","Msp160","Insecta","Hemiptera","Plataspidae","Plataspinae","Coptosoma","xanthogramma",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1030
"161","Msp161","Diplopoda","Platydesmida","Andrognathidae","Andrognathidae","Brachycybe","producta",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1031
"162","Msp162","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1032
"163","Msp163","Insecta","Coleoptera","Chrysomelidae","Cassidinae","Charidotella sp","",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1033
"164","Msp164","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1034
"165","Msp165","Insecta","Hemiptera","Rhyparochromidae","Rhyparochrominae","Rhyparochromus","vulgaris",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1035
"166","Msp166","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1036
"167","Msp167","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1037
"168","Msp168","Insecta","Coleoptera","carabidae","Harpalinae","Lebia","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1038
"169","Msp169","Insecta","Lepidoptera","Nymphalidae","Heliconiinae","Acraea","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1039
"170","Msp170","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1040
"171","Msp171","Insecta","Coleoptera","Corylophidae","Corylophinae","Holopsis","marginicollis",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1041
"172","Msp172","Insecta","Tenebrionidae","Lagridae","Lagriinae","Luprops","orientalis",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1042
"173","Msp173","Insecta","Coleoptera","Tenebrionidae","Diaperinae","Phaleria","cadaverina",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1043
"174","Msp174","Insecta","Coleoptera","Scarabaeidae","Dynastinae","Cyclocephala","lurida",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1044
"175","Msp175","Arachnida","Araneae","Salticidae","Salticinae","Plexippus","paykulli",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1045
"177","Msp177","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1046
"178","Msp178","unknown","unknown","unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1047
"179","Msp179","unknown","unknown","unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1048
"180","Msp180","unknown","unknown","unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1049
"181","Msp181","unknown","unknown","unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1050
"182","Msp182","unknown","unknown","unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1051
"183","Msp183","unknown","unknown","unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1052
"184","Msp184","Arachnida","Araneae","Salticidae","Salticinae","Mago","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1053
"185","Msp185","Insecta","Hemiptera","Plataspidae","Plataspinae","Megacopta","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1054
"186","Msp186","Insecta","Coleoptera","Cerambycidae","Cerambycinae","Anelaphus"," villosus",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1055
"187","Msp187","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1056
"188","Msp188","Insecta","Coleoptera","Cerambycidae","Lamiinae","Monochamus","sartor",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1057
"189","Msp189","Insecta","Hemiptera","Plataspidae","Plataspinae","Brachyplatys","Subaeneus",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1058
"190","Msp190","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1059
"191","Msp191","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1060
"192","Msp192","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1061
"193","Msp193","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1062
"194","Msp194","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1063
"195","Msp195","Insecta","Hemiptera","Coreidae","Coreinae","Acanthocephala","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1064
"196","Msp196","Insecta","Hemiptera","Coreidae","Coreinae","Piezogaster","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1065
"197","Msp197","Insecta","Coleoptera","Cerambycidae","Lamiinae","Monochamus","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1066
"198","Msp198","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1067
"199","Msp199","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1068
"200","Msp200","Insecta","Diptera","Calliphoridae","Chrysomyinae","Cochliomyia","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1069
"201","Msp201","Insecta","Hemiptera","Tingidae","Tinginae","Ammianus","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1070
"202","Msp202","Insecta","Hemiptera","Plataspidae","Plataspinae","Megacopta","cribraria",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1071
"203","Msp203","insecta","coleoptera","Staphylinidae","Paederinae","Paederus","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1072
"204","Msp204","Insecta","Hemiptera","Scutelleridae","Scutellerinae","Sphaerocoris","annulus",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1073
"205","Msp205","Insecta","coleoptera","Coccinellidae","Chilocorinae","Chilocorus","nigritus",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1074
"206","Msp206","insecta","Diptera","Nemestrinidae","Nemestrinidae","Moegistorhynchus","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1075
"207","Msp207","insecta","Hemiptera","Clastopteridae","Clastopterinae","Clastoptera","xanthocephala",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1076
"208","Msp208","Insecta","Hemiptera","Membracidae","Similinae","Acutalis","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1077
"209","Msp209","Insecta","Hemiptera","Plataspidae","Plataspinae","Megacopta","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1078
"210","Msp210","Insecta","Lepidoptera","Erebidae","Arctiinae","Pareuchaetes","pseudoinsulata",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1079
"211","Msp211","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1080
"212","Msp212","Insecta","Coleoptera","Cerambycidae","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1081
"213","Msp213","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1082
"214","Msp214","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1083
"215","Msp215","Insecta","Orthoptera","Gryllidae","Gryllinae","Gryllus","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1084
"216","Msp216","Insecta","Mantodae","Amplidae","Amplinae","Litaneutria","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1085
"217","Msp217","unknown","unknown","unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1086
"218","Msp218","Insecta","Orthoptera","Gryllidae","Oecanthinae","Oecanthus","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1087
"219","Msp219","Insecta","Orthoptera","Gryllidae","Oecanthinae","Oecanthus","pellucens",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1088
"220","Msp220","Insecta","Hemiptera","Reduviidae","Stenopodainae","Oncocephalus","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1089
"221","Msp221","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1090
"222","Msp222","Insecta","Coleoptera","Curculionidae","Cryptorhynchinae","Eubulus","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1091
"223","Msp223","Insecta","coleoptera","Cerambycidae","Lamiinae","Hippopsis","lemniscata",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1092
"224","Msp224","Insecta","coleoptera","Tenebrionidae"," Lagriinae","Statira","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1093
"225","Msp225","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1094
"226","Msp226","Insecta","coleoptera","Chysomelidae","Galerucinae ","Monolepta","sp",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1095
"227","Msp227","Insecta","Hemiptera","Scatelleridae","Pachycorinae","Homaemus","proteus",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1096
"228","Msp228","unknown","unknown","unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,"Ogua",">50%",1097
